finding_id,section_ref,scope_eir,requirement_family,control_ref,control_title,rating,assessment_method,finding_summary,source_ref,source_page_start,source_page_end,source_confidence,human_validated,reviewer,reviewed_at,direct_action_ids,family_action_ids,mapping_status,notes
F-0317,7.4.71,Termelés,17,17.53,Kriptográfiai védelem,Kis mértékű eltérés,"Dokumentum, Teszt","A kriptográfiai megoldások nem valósulnak meg megfelelően vagy kizárásra kerültek a dokumentációban. Nincs biztosítva, hogy az erőforrások megfelelnek -e a támogatott biztonsági elvárásoknak.",SRC-008,369,369,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0318,7.4.72,Termelés,17,17.54,Együttműködésen alapuló informatikai eszközök,Kiemelt mértékű eltérés,Dokumentum,"A távoli aktiválás tilalma nincs egységesen érvényesítve, a felhasználók egy része nem kap megfelelő jelzést a kamerák vagy mikrofonok aktiválásakor, ami adatvédelmi és biztonsági kockázatot jelent.",SRC-008,369,370,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0319,7.4.73,Termelés,17,17.69,Biztonságos név/cím feloldási szolgáltatás (hiteles forrás),Kiemelt mértékű eltérés,"Dokumentum, Teszt","Az EIR nem teljes mértékben biztosítja a névfeloldási adatok hitelességét és integritását, a DNSSEC vagy hasonló mechanizmus nincs megfelelően konfigurálva, így a válaszok manipulációjának kockázata fennáll.",SRC-008,370,371,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0320,7.4.74,Termelés,17,17.71,Biztonságos név/cím feloldó szolgáltatás (rekurzív vagy gyorsítótárat,Kiemelt mértékű eltérés,Dokumentum,"Az EIR névfeloldó rendszere csak korlátozottan támogatja az eredet -hitelesítést és adatintegritás-ellenőrzést, így a válaszok manipulálása vagy hamisítása nem zárható ki teljes mértékben.",SRC-008,371,371,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0321,7.4.75,Termelés,17,17.72,Architektúra és tartalékok név/cím feloldási szolgáltatás esetén,Kiemelt mértékű eltérés,Dokumentum,"A név- és címfeloldási szolgáltatás architektúrája korlátozott hibatűréssel rendelkezik, és a belső/külső szerepkörök szétválasztása nem egyértelműen érvényesül, ami növeli a szolgáltatáskimaradás és a konfigurációs hibák kockázatát.",SRC-008,371,372,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0322,7.4.76,Termelés,17,17.108,A folyamatok elkülönítése,Kiemelt mértékű eltérés,Dokumentum,"Az EIR folyamatainak elkülönítése nem megfelelő, egyes folyamatok közös végrehajtási tartományban futnak, ami potenciális jogosulatlan hozzáférést vagy adatkeveredést eredményezhet.",SRC-008,372,372,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0323,7.4.77,Termelés,18,18.1,Szabályzat és eljárásrendek,Kis mértékű eltérés,"Dokumentum, Interjú","A szabályzatot kidolgozták, de annak kihidetése nem bizonyított. A felülvizsgálat gyakorisága nincs rögzítve , ami növeli a szabályok elavulásának kockázatát.",SRC-008,372,375,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0324,7.4.78,Termelés,18,18.2,Hibajavítás,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A szervezet hibajavítási gyakorlata nem egységes, a biztonsági frissítések telepítése rendszertelen, és a konfigurációkezelési integráció hiányos, ami növeli a sebezhetőségek fennmaradásának kockázatát.",SRC-008,375,376,machine_unvalidated,no,,,A-019;A-033,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0325,7.4.79,Termelés,18,18.8,Kártékony kódok elleni védelem,Elhanyagolható mértékű eltérés,"Dokumentum, Teszt",A szabályzat egyes részei nincsenek kidolgozva a jogszabályi követelmények szerint. A felülvizsgálat gyakorisága nincs definiálva.,SRC-008,376,378,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0326,7.4.80,Termelés,18,18.13,Az EIR monitorozása,Elhanyagolható mértékű eltérés,"Dokumentum, Teszt","Az EIR jogosulatlan használatának azonosítására nem megfelelő technikákat alkalmaznak, vagy nincs dokumentált riasztási lista. Nincs garantálva, hogy a rendszer képes -e észlelni a támadásokat és jelezni a potenciális kockázatokat megfelelően.",SRC-008,378,379,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0327,7.4.81,Termelés,18,18.37,Biztonsági riasztások és tájékoztatások,Kis mértékű eltérés,"Dokumentum, Interjú","A bejövő és kimenő forgalom riasztásai nincsenek meghatározva. Nincs garantálva, hogy a rendszer képes-e nyomon követni-e az adatcsere biztonságát megfelelően.",SRC-008,379,381,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0328,7.4.82,Termelés,18,18.67,Információ kezelése és megőrzése,Kiemelt mértékű eltérés,Dokumentum,"A szervezet információkezelési gyakorlata nem teljes körűen felel meg a vonatkozó jogszabályi és működési követelményeknek, az eljárások részben hiányoznak vagy nem naprakészek, ami az információk bizalmasságát és megőrzését veszélyeztetheti.",SRC-008,381,381,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
