requirement_id,parent_control_ref,requirement_ref,requirement_text,source_ref,source_sheet,source_row,source_confidence,human_review_status,reviewer,reviewed_at,notes
REQ-0898,9.33,9.33.1,"biztosítja, hogy a biztonsági eseménykezelő tevékenység és a rendszer védelmi képességeinek külső szolgáltatói közötti kommunikáció hatékony és zökkenőmentes legyen; és",SRC-009,9,90,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0899,9.33,9.33.2,azonosítja a biztonsági eseménykezelő tevékenység szereplőit a külső szolgáltatók számára.,SRC-009,9,91,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0900,9.34,9.34,A szervezet:,SRC-009,9,93,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0901,9.34,9.34.1,"A hatályos jogszabályoknak megfelelően kidolgozza a biztonsági eseménykezelési tervet, amely:",SRC-009,9,94,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0902,9.34,9.34.1.1,A szervezet számára iránymutatást ad a biztonsági események kezelési módjaira.,SRC-009,9,95,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0903,9.34,9.34.1.2,Ismerteti a biztonsági eseménykezelés struktúráját és szervezetét.,SRC-009,9,96,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0904,9.34,9.34.1.3,"Átfogó képet nyújt arról, hogy a biztonsági eseménykezelés hogyan illeszkedik az általános szervezeti struktúrába.",SRC-009,9,97,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0905,9.34,9.34.1.4,"Kielégíti az adott szervezet feladatkörével, méretével, szervezeti felépítésével és funkcióival kapcsolatos egyedi igényeit.",SRC-009,9,98,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0906,9.34,9.34.1.5,Meghatározza a bejelentésköteles biztonsági eseményeket.,SRC-009,9,99,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0907,9.34,9.34.1.6,Metrikákat alkalmaz a biztonsági eseménykezelési folyamatok működésének belső mérésére.,SRC-009,9,100,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0908,9.34,9.34.1.7,"Meghatározza azokat az erőforrásokat és vezetői támogatást, amelyek szükségesek a biztonsági eseménykezelési folyamatok bővítésére, hatékonyabbá tételére és fenntartására.",SRC-009,9,101,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0909,9.34,9.34.1.8,Meghatározza a biztonsági eseményekkel kapcsolatos információmegosztás módját.,SRC-009,9,102,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0910,9.34,9.34.1.9,"Meghatározott gyakorisággal felülvizsgálja a biztonsági eseménykezelési tervet, amelyet a szervezet által meghatározott személyek és szerepkörök jóváhagynak.",SRC-009,9,103,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0911,9.34,9.34.1.10,Meghatározza a biztonsági eseménykezelés felelőseit.,SRC-009,9,104,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0912,9.34,9.34.2,Kihirdeti a biztonsági eseménykezelési tervet a biztonsági eseményeket kezelő személyek és szervezeti egységek számára.,SRC-009,9,105,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0913,9.34,9.34.3,"Frissíti a biztonsági eseménykezelési tervet, figyelembe véve az EIR és a szervezet változásait, vagy a terv megvalósítása, végrehajtása és tesztelése során felmerülő problémákat.",SRC-009,9,106,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0914,9.34,9.34.4,Ismerteti a biztonsági eseménykezelési terv változásait a szervezet által meghatározott biztonsági eseménykezelésért felelős személyzettel.,SRC-009,9,107,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0915,9.34,9.34.5,"Gondoskodik arról, hogy a biztonsági eseménykezelési terv jogosulatlanok számára ne legyen megismerhető vagy módosítható.",SRC-009,9,108,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0916,9.35,9.35,A szervezet az információszivárgásra az alábbi válaszokat adja:,SRC-009,9,110,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0917,9.35,9.35.1,"Meghatározza, hogy mely személyek vagy szerepkörök felelnek az ilyen események kezeléséért.",SRC-009,9,111,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0918,9.35,9.35.2,Azonosítja az információszivárgásban érintett konkrét adatokat.,SRC-009,9,112,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0919,9.35,9.35.3,"Olyan kommunikációs csatornán keresztül értesíti az információszivárgásról a meghatározott személyeket vagy szerepköröket, amely nem köthető az információszivárgáshoz.",SRC-009,9,113,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0920,9.35,9.35.4,Elszigeteli a jogosulatlan adatkezelésben érintett rendszert vagy rendszerelemet.,SRC-009,9,114,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0921,9.35,9.35.5,Eltávolítja az információkat a jogosulatlan adatkezelésben érintett rendszerből vagy rendszerelemből.,SRC-009,9,115,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0922,9.35,9.35.6,"Azonosítja azokat a további rendszereket vagy rendszerelemeket, amelyek érintettek lehetnek a jogosulatlan adatkezelésben.",SRC-009,9,116,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0923,9.35,9.35.7,Végrehajtja a szervezet által meghatározott további intézkedéseket.,SRC-009,9,117,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0924,9.36,9.36,A szervezet meghatározott gyakorisággal megtartja az információszivárgási események kezelésére vonatkozó képzést.,SRC-009,9,119,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0925,9.37,9.37,"A szervezet meghatározott intézkedéseket hajt végre annak érdekében, hogy az információszivárgásban érintett szervezethez köthető személyek folyamatosan el tudják látni kijelölt feladatukat, amíg az információszivárgásban érintett rendszereken javító intézkedések folynak.",SRC-009,9,121,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0926,9.38,9.38,"A szervezet meghatározott intézkedéseket alkalmaz azokkal a személyekkel szemben, akik olyan információkhoz férnek hozzá, amelyek kívül esnek hozzáférési jogosultságaikon.",SRC-009,9,123,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0927,10.1,10.1,A szervezet:,SRC-009,10,3,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0928,10.1,10.1.1,"Kidolgozza, dokumentálja, kiadja és megismerteti a szervezet által meghatározott személyekkel szerepkörük szerint",SRC-009,10,4,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0929,10.1,10.1.1.1,"a szervezeti-, folyamat és rendszerszintű követelményeket tartalmazó karbantartási szabályzatot, amely",SRC-009,10,5,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0930,10.1,10.1.1.1.1,"meghatározza a célkitűzéseket, a hatókört, a szerepköröket, a felelősségeket, a vezetői elkötelezettséget, a szervezeten belüli együttműködés kereteit és a megfelelőségi kritériumokat, továbbá",SRC-009,10,6,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0931,10.1,10.1.1.1.2,"összhangban van a szervezetre vonatkozó, hatályos jogszabályokkal, irányelvekkel, szabályozásokkal, szabványokkal és ajánlásokkal.",SRC-009,10,7,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0932,10.1,10.1.1.2,"a karbantartási eljárásrendet, amely a karbantartási szabályzat és az ahhoz kapcsolódó ellenőrzések megvalósítását segíti elő.",SRC-009,10,8,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0933,10.1,10.1.2,"Kijelöl egy, a szervezet által meghatározott személyt, aki a karbantartási szabályzat és eljárások kidolgozásának, dokumentálásának, kiadásának és megismertetésének irányításáért felel.",SRC-009,10,9,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0934,10.1,10.1.3,Felülvizsgálja és frissíti az aktuális karbantartási szabályzatot és a karbantartási eljárásokat és eljárásrendet a szervezet által meghatározott gyakorisággal és a szervezet által meghatározott események bekövetkezését követően.,SRC-009,10,10,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0935,10.2,10.2,A szervezet:,SRC-009,10,12,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0936,10.2,10.2.1,"Ütemezi, dokumentálja és felülvizsgálja a rendszerelemek karbantartásának, javításának és cseréjének nyilvántartásait a gyártó vagy szállító specifikációi és a szervezeti követelmények szerint.",SRC-009,10,13,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0937,10.2,10.2.2,"Jóváhagyja és ellenőrzi az összes karbantartási tevékenységet, függetlenül attól, hogy azt a helyszínen vagy távolról végzik-e, és hogy a rendszert vagy a rendszerelemeket a helyszínen szervizelik-e, vagy más helyszínre szállítják.",SRC-009,10,14,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0938,10.2,10.2.3,"Megköveteli, hogy a szervezet által meghatározott személyek vagy szerepkörök egyedileg jóváhagyják a rendszer vagy a rendszerelemek szervezeti létesítményekből történő elszállítását külső karbantartás, javítás vagy csere céljából.",SRC-009,10,15,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0939,10.2,10.2.4,"Biztonságosan törli a szervezet által meghatározott besorolású információkat a hozzájuk kapcsolódó adathordozókról, mielőtt azokat a szervezeti létesítményeiből külső karbantartás, javítás vagy csere céljából elszállítanák.",SRC-009,10,16,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0940,10.2,10.2.5,"Ellenőrzi a védelmi intézkedések megfelelő működését a karbantartás, javítás vagy csere után.",SRC-009,10,17,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0941,10.2,10.2.6,Rögzíti a szervezet által meghatározott információkat a szervezeti karbantartási nyilvántartásokba.,SRC-009,10,18,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0942,10.3,10.3.1,"A szervezet automatizált mechanizmusokat alkalmaz a karbantartások és javítások ütemezésére, lefolytatására és dokumentálására.",SRC-009,10,20,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0943,10.3,10.3.2,"Naprakész, pontos és teljes nyilvántartást vezet minden igényelt, ütemezett, folyamatban lévő és befejezett karbantartási és javítási tevékenységről.",SRC-009,10,21,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0944,10.4,10.4,A szervezet:,SRC-009,10,23,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0945,10.4,10.4.1,"Jóváhagyja, nyilvántartásba veszi és ellenőrzi az EIR-hez kapcsolódó karbantartási eszközöket.",SRC-009,10,24,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0946,10.4,10.4.2,A nyilvántartásokat a szervezet az általa meghatározott időközönként felülvizsgálja.,SRC-009,10,25,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0947,10.5,10.5,"A szervezet ellenőrzi a karbantartó személyzet által használt eszközöket, a nem megfelelő, vagy nem engedélyezett módosítások észlelése érdekében.",SRC-009,10,27,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0948,10.6,10.6,"A szervezet az EIR-ben történő felhasználást megelőzően ellenőrizi a diagnosztikai és tesztprogramok adathordozóit, hogy tartalmaznak-e kártékony kódot.",SRC-009,10,29,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0949,10.7,10.7,A szervezet megakadályozza a szervezeti információkat tartalmazó karbantartó eszközök elszállítását az alábbiak szerint:,SRC-009,10,31,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0950,10.7,10.7.1,"Ellenőrzi, hogy a berendezésen van-e szervezeti információ.",SRC-009,10,32,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0951,10.7,10.7.2,Megsemmisíti a berendezést vagy biztonságosan törli annak tartalmát.,SRC-009,10,33,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0952,10.7,10.7.3,A berendezést a létesítményben tartja és megőrzi;,SRC-009,10,34,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0953,10.7,10.7.4,"kivéve, ha a szervezet által meghatározott személyek vagy szerepkörök egyike kifejezetten engedélyezi a berendezésnek a létesítményből történő elszállítását.",SRC-009,10,35,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
